clusters,cost,investment,regret,lole_full_h,eens_full_mwh,time_s
2,479.2783902904538,747.5144453385739,9.539421443500835,3467.0,464.2276867994374,1.3661391999999997
4,489.4888492805484,676.5215368367399,2.8969462402586994,1356.2,115.17292262381784,1.50770282
6,495.1885371576539,669.9904869035533,1.8645834068303855,920.6,72.73214618853456,1.53426206
8,497.10765158529614,691.5905309858899,2.425976802290304,1352.0,105.95546874007327,1.69805988
10,497.9050698495421,689.331943519244,2.0691442228636086,1462.0,117.93079316796972,1.8088035999999998
12,501.49288695768973,689.539655539587,1.6046843587830761,1252.0,102.35785636078144,2.4410950799999998
14,500.53415000240403,671.8452912365528,1.3676808430767564,1061.4,80.3401795721761,2.05022614
16,501.67383946062637,693.478155948201,1.3659465383412244,1151.4,88.2217357719599,1.9059078
18,502.8197436413883,681.0564356208295,1.0457479938758014,952.6,71.15975696975777,1.81132162
20,501.47009073765093,685.1886964522603,1.1059541647004725,1106.4,83.47648942564987,2.1687986199999996
22,502.9241782673254,671.0761872135405,0.8698400763140886,748.8,55.894326273108696,2.17748798
24,496.381653785422,671.9898721065484,1.2341473086272956,1162.8,88.07464585138288,2.36785868
26,505.7606175287832,658.5274477344798,0.5906299208220337,773.6,56.7344401039168,2.2570908000000003
28,508.95664285130636,653.6381996284612,0.37322005813632947,542.0,39.508568172065736,3.05544348
30,504.791941794106,671.5556537718012,0.49431686285562837,698.4,51.117699058279996,2.81703562
32,498.33849089373416,669.7427550695772,0.8633571260081501,938.4,68.92028309299107,3.71855064
34,504.548124144522,659.0454917800222,0.554517352421849,705.4,50.91666886235541,3.02620516
36,504.72868736454046,651.6103533158557,0.7608068155620861,916.8,67.31399438535736,3.30021754
38,505.6423252352188,664.7929258609776,0.3692373796047873,691.2,50.26743288201989,3.7383445600000003
40,505.2770231616975,662.4792285108794,0.3593563306187269,610.2,44.52591801888788,3.78755972
42,508.02277353797797,654.5127236098656,0.34227964414351797,616.2,44.71776175123735,3.7281621
44,507.12220810000963,662.2104293519936,0.39064571258789255,661.0,47.90542496971239,3.1109488599999997
46,504.5111004658205,662.5900206530681,0.3766324929583341,706.2,50.98046111498654,2.8779798800000003
48,508.8542306206911,672.9495066919005,0.37274194223752793,616.4,44.82152734601702,3.3277329800000004
50,508.15616989102574,657.4020896104835,0.29007766816273833,613.6,43.854221990148645,3.2831604400000005
52,505.91793272997285,657.7988764214404,0.33940051854257874,639.0,45.96517169309957,3.3808720800000005
57,507.66040817649554,655.3477532416762,0.32171965556312,667.8,48.137144547103446,3.4910902
62,509.86306455861023,653.6537851353858,0.22847253808219986,538.0,39.45797523700868,3.37338424
67,509.5771530273996,656.7190265221477,0.2740037132060465,578.4,42.158382844407555,4.343976379999999
72,510.38357416386117,653.2959859021475,0.16800927836263377,519.8,38.12045934685282,4.11205444
77,509.92659127334,656.1900120510202,0.1875792445879429,512.4,37.275445692666736,4.1564073399999995
82,509.9805905697632,662.5972852139058,0.1882634483964501,565.8,40.653578468676955,4.284906080000001
87,508.08285896514525,653.4370838625936,0.22693757220332195,559.0,40.463219501190395,4.837315200000001
92,511.562171110805,649.5067976266185,0.1785753031133449,506.2,37.0432679334121,4.52346412
97,509.8069248112464,648.60913681177,0.1316342965031722,467.6,34.569182665373845,4.9373511
102,507.9013196840394,649.5833859507914,0.13494959921198352,499.2,36.52147983436485,5.6690296
107,510.4080529098936,652.4812236759615,0.08794853841653125,434.0,32.00190533013301,5.360019960000001
112,511.0754357867175,659.8233552174455,0.12890153480588235,430.6,31.929177895531648,5.75242568
117,509.33625192410517,658.246822249684,0.12828437595648176,490.6,35.89184772088716,5.75921916
122,510.28224770308873,653.2817502810601,0.10908847210355144,481.0,35.13147721802012,6.4588033199999995
127,508.31493842478113,649.356188887736,0.12094274053261464,519.8,37.673638686873694,6.36133304
132,510.5749707545709,651.6044278919787,0.08126156302232472,470.0,34.44735491726018,6.87930744
137,510.41851114944166,652.6430675514323,0.09866408661934897,470.6,34.603801212063416,6.953474920000001
142,509.292586867492,659.4430023488386,0.12919632884528584,495.6,36.20757058842861,7.4748921600000005
147,510.4820403059828,660.0634972987177,0.07583706402493286,445.2,32.69259837587348,7.18330904
152,512.5989331912601,649.2835298057802,0.07848346805952663,434.6,32.33239594605442,7.53189186
157,510.563213925552,656.4441865471466,0.11481750627729781,503.0,36.53700726595893,7.73632652
162,509.58617733173304,655.9599986947859,0.096928663215783,496.2,36.30142686557129,7.848692560000001
167,509.71800795389,653.7279165570251,0.08617781330516025,460.0,33.95416160661704,7.1170203
172,509.25972745666047,650.2512199466648,0.10312734875808827,502.4,36.57153089213982,8.58414904
177,510.74052909797336,658.5312173872514,0.0889501499682475,490.2,35.590288409100744,8.199537860000001
182,509.8299079360842,653.8158985657399,0.058030796495921896,430.6,31.594758041699684,8.954170000000001
187,510.8315070240052,654.728798561169,0.04857879866564881,415.6,30.63902758498504,9.555958279999999
192,511.89000690308967,655.0400310040127,0.07547970542670158,440.4,32.5516972959872,9.61852228
197,509.66629848569875,653.8248170931298,0.08968746491929884,474.2,34.63096501699843,10.1194477
202,509.7760045203307,657.5625517178463,0.09489419507384164,504.0,36.62401436538748,10.12164212
227,509.3345740510607,653.2381963413147,0.07065123978253007,478.2,34.59302519132292,11.06152228
252,510.87533687013257,649.6861190406958,0.04217529220948357,427.0,31.44957807032378,12.447654179999999
277,510.84003313017166,654.605844182218,0.03651833901235754,419.0,31.190069196018975,13.11285494
302,512.3041514057788,651.8847578654069,0.029239511144670792,373.2,28.190946781832668,14.40687854
327,511.4263512711347,657.1106407964284,0.031173306664668284,421.4,31.191339309320277,15.75602164
352,511.73477349374855,653.6474763474961,0.024531392106787335,407.4,30.13307033011988,17.571112399999997
377,512.1754629518692,649.8094551483912,0.021803130985753018,379.8,28.629658713007267,19.86782512
402,511.96650512663575,652.782883887179,0.016803294253719937,366.8,27.754911380726945,20.16986636
552,512.0832154634876,652.0634532428955,0.017879486491201236,391.2,29.361386556365176,28.52418524
