clusters,cost,investment,regret,lole_full_h,eens_full_mwh,time_s
2,482.17296425839794,664.4555783108996,3.094307797867334,1375.0,98.81016790510824,4.3239941
4,487.11774586501684,760.0570434571478,4.089841945730012,1488.0,123.74187616345472,1.7763805
6,482.86219267616326,713.3771044904656,2.790295110544788,1797.0,143.04823172117963,2.0493725
8,499.70294790983763,641.5493336936368,1.0915814637096404,519.0,40.07563487291994,4.3283326
10,484.4829422722716,693.4248204769826,3.6313202706464507,2455.0,213.05255051466315,4.3108157
12,498.261952885002,664.5047518004509,1.5242501355941345,1430.0,104.7023449707486,4.4163798
14,484.70158159590505,668.565125688654,2.0134763790664914,1581.0,122.35031302099384,4.726309
16,506.7422043240556,650.6506888090004,0.7076631587470487,645.0,47.78330930946646,2.0865626
18,496.94480539424427,704.8331220534939,1.8737010614080947,1539.0,121.18646219279728,4.3712751
20,504.7975320108373,654.4728650828621,0.28644944143156825,440.0,33.92960766984103,2.1785939
22,498.37215374579256,700.8123198207114,0.7998276065391317,856.0,64.14248164743184,2.3082019
24,503.69183411665136,655.6342384497722,0.5288459398738904,764.0,54.698324000913715,4.7721362
26,487.2062815264894,714.3341420817854,2.459198388759628,2004.0,160.8701134199651,2.3209634
28,509.16399057480754,679.9211717602651,0.4677581940988141,689.0,50.482579937255736,6.6549046
30,512.5993313091213,638.3885842965994,0.23906716437440403,432.0,32.36583689660822,5.3272629
32,498.2389977954135,680.9215579879368,0.8416381170684049,944.0,68.47932540898334,5.8850057
34,503.3082485482956,646.8163115421936,0.6720640061048379,983.0,71.24302470847097,5.8113844
36,513.155495194977,670.8171696966397,0.5241995387331083,657.0,46.85397070789111,5.7247866
38,506.4797777220502,637.3907235952308,0.28074515849599124,483.0,35.73123704650654,6.1337869
40,502.49516500303935,684.0545912651742,0.8168889087521773,965.0,71.99221138360838,5.895801
42,508.27712013476184,657.2856541742086,0.08445424349009939,465.0,33.75175381698978,6.2422902
44,505.22925941603603,661.1179627104592,0.1857148220804515,494.0,35.836081339416836,7.4720579
46,508.9172068122324,675.721908188678,0.35544424637726857,562.0,40.44186287152256,7.9690902
48,500.37488121343245,660.0116032667238,0.6875393010708518,1012.0,74.73980791337742,6.5231197
50,505.1569155297146,662.2914552671684,0.3889647740967677,803.0,57.529888379834645,6.7421287
52,510.55596217333704,661.9336915046883,0.28060294219092224,588.0,41.37507707245887,6.6628568
62,508.6751441111175,664.59620923714,0.2063593402072522,546.0,38.81753033653397,7.1144903
72,509.10351898102357,660.9600297863848,0.19591264711396528,556.0,39.2693707135125,9.5195996
82,515.3007249954114,654.7439427405701,0.12431923493652305,499.0,35.592158488271764,8.6241729
92,512.2838590704342,654.3416345015105,0.08289758595540135,423.0,31.030828526558093,10.7785974
102,506.915281984013,646.3797947820776,0.2518876907833009,687.0,48.91175960782337,11.2188816
112,506.5423587425912,649.6282089664437,0.15174461504219844,572.0,41.085724577693924,12.407887
122,510.54518055870955,655.1412365553866,0.1412904368099888,508.0,36.51421311476182,12.8855243
132,513.8071948698221,634.4551330559722,0.09656700927238661,492.0,35.240668803200236,14.8950655
142,510.8792055696596,666.4373288596922,0.09046409524068053,500.0,35.83714943190129,14.4739171
152,510.3978590996677,655.7130010723702,0.10723523973790115,487.0,34.98244629034514,15.274945
202,507.88476743847434,654.3224561043719,0.07774840424199189,490.0,35.34265519418583,20.8254481
252,510.31456960203724,653.4286170704416,0.03245523508113038,422.0,30.749530379328135,25.6671563
302,510.7256908703242,657.8335796646197,0.06489370232444211,424.0,30.982093455581257,30.1557374
352,512.0571965917482,654.9527671780751,0.010873850348097507,380.0,28.18214250290151,35.978776
402,511.98786479648436,650.812496245709,0.017870125947487183,403.0,29.693872313637385,41.3982408
552,511.26273762893004,653.250421494401,0.010942229299976226,400.0,29.64849321151537,58.7496318
702,511.91863015028576,652.5814303469825,0.004131637882996447,359.0,26.61167161601985,80.2661211
852,512.8795803341721,648.0700570294645,0.001954115162190214,335.0,25.158560172401017,92.6381814
1002,511.90897653072267,649.3055500529265,0.0032668217218633435,380.0,27.779599561353425,120.6827271
