clusters,cost,investment,regret,lole_full_h,eens_full_mwh,time_s
2,512.9249937422838,795.3724900343171,6.282046170705933,2127.0,200.1199396589519,3.9860083
4,498.2080204054126,746.8848244981687,3.420960415282014,1343.0,113.09416761576776,3.8195804
6,470.56817457427525,680.1540458080062,3.6469360119371417,2292.0,187.8406875144741,1.5512538
8,504.4167806524262,696.6905267167557,1.1334902846280925,819.0,61.29204890473481,1.60652
10,499.7662308755029,694.9799506028525,0.8969447583611042,543.0,40.798633563919346,1.666431
12,509.9054975438842,699.2145358981527,0.970183830141736,826.0,62.381713074572374,1.9468753
14,490.1005140602161,722.0850043468967,3.0017438440336663,2071.0,170.06003099893917,2.093364
16,494.8004113405158,702.6663645237026,1.2773900226704162,1103.0,84.74770770608158,3.4350397
18,506.5172601750646,654.7976265426676,1.1047835697985506,886.0,64.1615408485906,1.9889273
20,499.3250072747956,650.1633874016594,0.8272866675307005,1150.0,83.5673957043413,2.9007999
22,495.2987701941224,698.1792007458392,1.3867060368028017,1398.0,106.83607366249555,2.8205841
24,496.08668146187927,645.8717705253606,1.174712424159487,1163.0,84.78063851596703,1.977198
26,503.1248235690702,676.3176586099236,0.9593433424060676,784.0,56.99033030533721,2.0796787
28,504.7789421186207,670.004110417374,0.5628660990438584,733.0,53.992090658666605,2.0907752
30,498.1865900250927,710.1314894946292,1.5761426584947724,1136.0,85.46041003170488,3.4306422
32,498.1885440830624,668.7703643555654,0.7179701757214473,1025.0,75.25221254038141,2.3804727
34,503.4655723679417,667.6415193247814,0.5210921220707481,794.0,58.20477621733603,2.72893
36,503.28205031839514,658.1814907537123,0.4204334276714931,761.0,54.34061309541904,2.7137962
38,498.02433249696054,629.2874686441618,0.4583609695675059,796.0,56.712216353412856,2.6732309
40,508.8608197128804,667.3017521140204,0.26995197940789833,668.0,47.40407966925949,2.6592099
42,511.5979703584562,667.8477264277398,0.40121038612329457,666.0,47.97699411201556,2.83672
44,516.0561250130746,639.0888593331474,0.18854098033196676,564.0,40.82440073948441,2.875348
46,506.49726505053894,647.6407189054264,0.614517028433678,873.0,63.117693160304995,2.9392716
48,510.70059926644507,644.2433237371032,0.23769500341972294,591.0,43.189680747938546,4.2726304
50,510.34239175358596,678.2922651945271,0.44044535654981126,801.0,56.35428083646846,2.8969976
52,514.8794454303637,675.5126783179521,0.34471298750592944,487.0,35.46454992578918,3.0817132
62,506.702526757609,647.3191799099725,0.27959778655824613,634.0,45.37128188666548,3.5589676
72,510.28960228191363,673.1263259751224,0.2529040170765612,617.0,43.80678143277764,5.1046151
82,508.16449606226166,649.8413834087045,0.10783574372957792,513.0,36.87760931765739,4.113945
92,513.9660940777386,646.8065017977476,0.054036151500083174,352.0,25.70891624859623,5.7518892
102,510.93388587628795,656.1025345369553,0.06358291865035844,431.0,31.438930075644524,5.9104583
112,511.08392584546493,655.4085487597431,0.08036662457684647,385.0,28.572664673286507,4.6990116
122,509.5142122986443,659.9799302521391,0.1265703169756267,517.0,37.178192615384965,6.7645063
132,509.7070650500582,654.5699114337712,0.12262556608776749,448.0,32.61057699496881,6.1493838
142,510.8309542895981,654.0253695698906,0.0737403013604833,420.0,30.621209043715616,6.1756073
152,509.04627349179384,646.6899525339624,0.14631999179694877,480.0,34.38852360479651,8.2845216
202,510.63760035309843,645.1335542483445,0.08007901044388337,523.0,36.949853564944185,10.8693989
252,510.0432902240825,647.0735651220297,0.0464665538546916,407.0,29.991106993100804,11.2390689
302,511.3477451134451,652.0523900716039,0.026177831610308122,429.0,31.16980008679774,14.6591275
352,512.4422648120135,652.4286906340965,0.012831957131733046,357.0,26.96319548624032,18.8802807
402,510.5285126623725,651.7174151716376,0.03816831166220529,464.0,33.15196948398345,20.0541462
552,511.5973095196182,656.5872822281076,0.009037978002217742,372.0,27.62073429805928,29.0330634
702,510.4994077023283,651.4406145463648,0.007812398382185034,393.0,28.908089255659068,35.3714818
852,513.5537207605558,647.1475476319337,0.005053285220209879,351.0,26.316828405038347,53.1022978
1002,512.636188996041,648.4132868937647,0.0005899879524059159,345.0,25.974861190403242,58.6065283
